Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hour,Duration_min,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Chennai,Delhi,Kolkata,Mumbai,Price
1,24,3,16,50,18,30,25,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14641
0,12,4,20,45,23,20,2,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4460
1,18,5,13,0,19,15,6,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10191
1,9,3,2,15,19,45,17,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13843
1,1,5,21,50,3,35,5,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6349
0,1,5,10,20,12,55,2,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4409
1,6,3,18,15,19,45,25,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,17024
1,18,5,7,5,21,0,13,55,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13727
0,15,3,18,25,21,20,2,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8855
1,24,6,8,45,19,0,10,15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,12524
1,18,3,11,40,20,20,8,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13555
1,6,6,6,30,12,0,5,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
1,9,6,9,0,21,0,12,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13587
0,12,6,9,45,12,0,2,15,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3543
0,18,3,7,5,9,20,2,15,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,4842
0,24,4,23,30,2,20,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3943
1,9,6,19,15,4,25,9,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10577
1,15,5,10,35,21,0,10,25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6979
0,27,6,17,45,20,5,2,20,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,11982
1,6,6,8,45,13,15,4,30,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,5264
0,3,3,6,0,9,10,3,10,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,8001
2,1,6,19,45,19,15,23,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10651
1,24,5,16,30,19,50,27,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
1,27,3,9,45,22,20,12,35,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,6601
1,21,3,19,0,19,15,24,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6587
0,21,3,13,10,14,30,1,20,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,3173
0,9,5,10,0,12,45,2,45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5228
0,21,6,7,10,10,10,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5769
1,6,6,8,0,19,0,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14714
2,3,6,5,30,19,0,13,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13014
0,3,6,22,10,1,0,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3359
0,3,3,20,55,23,50,2,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6722
0,18,3,9,35,12,20,2,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4462
1,9,3,4,55,16,10,11,15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6171
2,21,5,5,50,20,25,14,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12303
1,21,3,11,40,1,35,13,55,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7695
1,24,6,11,25,1,30,14,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5684
1,12,6,16,50,7,55,15,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8366
0,1,3,11,40,13,55,2,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,19630
1,6,3,14,5,5,5,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13502
1,1,5,21,10,10,5,12,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14781
1,12,6,7,10,16,10,9,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,6513
1,1,6,7,0,19,15,12,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9929
2,6,6,17,50,1,30,7,40,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,18275
1,9,4,6,5,9,25,27,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4487
0,15,3,21,20,22,45,1,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2754
0,27,3,6,20,7,40,1,20,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2575
1,12,6,15,55,21,25,5,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,8224
1,9,3,20,30,8,15,11,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8991
0,24,6,5,35,8,50,3,15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5000
1,12,6,18,55,19,50,24,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8529
1,3,3,6,5,9,25,27,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14042
0,24,5,11,10,14,5,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4030
1,6,6,18,55,12,0,17,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
0,6,5,21,25,0,5,2,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,27,5,17,30,1,30,8,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7308
0,12,5,16,55,19,55,3,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4823
1,24,6,9,0,12,35,27,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
1,27,5,20,55,4,25,7,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12898
2,12,3,17,25,16,20,22,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12778
1,3,3,4,45,13,20,8,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14871
2,21,3,13,20,19,15,29,55,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8708
1,6,6,20,0,18,15,22,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
0,6,3,5,45,7,5,1,20,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,4129
0,18,5,21,25,0,5,2,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
0,6,5,8,20,11,20,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,21,3,7,0,19,10,12,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7832
0,18,3,9,30,12,5,2,35,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3859
1,6,6,7,30,19,15,11,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9001
0,9,5,17,0,19,35,2,35,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4878
0,3,5,2,35,4,5,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2754
0,27,6,7,0,9,40,2,40,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4668
0,12,5,10,20,12,55,2,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5216
2,6,6,5,30,4,25,22,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
2,9,3,6,40,21,20,14,40,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8146
1,27,3,13,0,4,25,15,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12242
1,15,3,8,0,15,15,7,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9134
2,6,6,13,15,9,25,20,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10939
2,6,6,10,55,7,40,20,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11753
0,24,4,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4174
1,21,5,20,0,19,50,23,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
1,3,6,16,0,19,0,27,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14714
1,12,6,6,30,12,0,5,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9899
1,3,3,9,10,21,0,11,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14871
0,6,3,13,20,15,35,2,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7295
2,6,6,18,45,19,15,24,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13465
0,21,5,17,45,20,5,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3543
1,27,6,19,0,1,30,6,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7198
1,1,6,8,0,4,25,20,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
0,15,3,15,20,17,55,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4148
0,27,6,15,15,18,10,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8016
